Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
372700.05600000004,-268770.29491979955,64686.6863808897,-204083.60853890984
372700.05700000003,-268667.20072813815,64111.06750661503,-204556.13322152314
372700.058,-268648.6346458264,64325.35471090692,-204323.2799349195
372700.059,-268796.0053016613,64194.37088516307,-204601.63441649824
372700.06,-268648.2114174534,64695.01954372064,-203953.19187373278
372700.06100000005,-268485.75942849903,64388.661458527815,-204097.09796997122
372700.06200000003,-268587.7381050873,64115.838161288644,-204471.89994379866
372700.063,-268638.9298083669,63901.17662956494,-204737.75317880197
372700.064,-268571.2545179735,64590.87831989373,-203980.3761980798
372700.065,-268550.2908610831,64318.17066869706,-204232.12019238604
372700.066,-268489.8325197371,64524.34751147807,-203965.485008259
372700.06700000004,-268509.25658707443,64527.841497815985,-203981.41508925846
372700.068,-268550.4547006121,64332.38454415638,-204218.07015645574
372700.069,-268556.9677956955,64137.301029978575,-204419.66676571695
372700.07,-268598.02356839133,64503.219251560964,-204094.80431683036
372700.071,-268637.4974783722,64772.14546176195,-203865.35201661024
372700.07200000004,-268551.9858174033,64178.302254352195,-204373.6835630511
372700.07300000003,-268613.9262259649,63866.16598762192,-204747.76023834298
372700.074,-268763.2174318129,64100.836839046715,-204662.3805927662
372700.075,-268575.5924349902,64018.64828295952,-204556.9441520307
372700.076,-268544.3832620057,64236.39531286493,-204307.98794914078
372700.077,-268407.56397556677,63889.98870937237,-204517.5752661944
372700.07800000004,-268748.0773717158,64319.41926766495,-204428.65810405085
372700.079,-268760.2373539391,64178.408275771915,-204581.82907816718
372700.08,-268658.6991625696,64063.584086760195,-204595.11507580942
372700.081,-268797.47415919264,64509.50188411321,-204287.97227507943
372700.082,-268584.98273370217,64081.567228319065,-204503.4155053831
