Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
132.9,-3154.4360874816934,64047.92439566529,60893.4883081836
133.0,-3185.3980279872576,64704.89207225609,61519.49404426883
133.1,-3239.531878595555,63806.37373530655,60566.841856711
133.20000000000002,-3233.1089842488464,63736.48158983556,60503.372605586716
133.3,-3262.205406803646,63965.77875852962,60703.57335172597
133.4,-3259.411473998013,63797.09043585759,60537.67896185958
133.5,-3219.796529471816,64194.060238087346,60974.26370861553
133.6,-3243.6417189278527,64062.286685406565,60818.644966478714
133.70000000000002,-3248.7693818439866,64330.321285925624,61081.551904081636
133.8,-3246.878937816927,64104.74514583965,60857.86620802273
133.9,-3259.3448429491054,64259.99969770045,61000.654854751345
134.0,-3250.448648435318,64474.00464475072,61223.5559963154
134.1,-3241.246443891736,64477.921010492355,61236.67456660062
134.20000000000002,-3252.7117424327525,63970.45870388302,60717.74696145027
134.3,-3265.511229873719,63445.59545045986,60180.08422058614
134.4,-3311.212775872458,64129.80482195456,60818.5920460821
134.5,-3309.10002539822,64287.731813704,60978.63178830578
134.6,-3280.6071322217713,64186.66406991599,60906.05693769422
