Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
783500.0,-67532.39006174778,6224.240069955558,-61308.14999179222
783600.0,-67312.4799765854,6440.777724385818,-60871.70225219958
783700.0,-67520.80002694974,6363.569120715492,-61157.230906234254
783800.0,-67494.13070593291,6443.46221529551,-61050.6684906374
783900.0,-67181.5481440428,6527.136639707054,-60654.411504335745
784000.0,-67062.41835768978,6411.604542409281,-60650.8138152805
784100.0,-67078.0481421275,6523.199616617961,-60554.848525509544
784200.0,-66958.85414508324,6402.312309785457,-60556.54183529779
784300.0,-67152.49467475603,6340.493591704955,-60812.00108305107
784400.0,-67058.73737531563,6447.514761753046,-60611.22261356258
784500.0,-67090.67804241303,6478.569726821837,-60612.10831559119
784600.0,-67199.49446911387,6525.167917203436,-60674.32655191043
784700.0,-66959.95379715967,6397.561542236697,-60562.392254922976
784800.0,-67113.20527982619,6345.651425815282,-60767.553854010905
784900.0,-67281.3524162672,6399.121057769324,-60882.23135849787
785000.0,-67290.45205397533,6404.2165884419155,-60886.23546553341
785100.0,-67411.42884600694,6529.319080608543,-60882.109765398396
785200.0,-67421.96895318243,6392.073104135078,-61029.895849047345
785300.0,-66902.23177217836,6344.524165924531,-60557.70760625383
785400.0,-67349.00933835705,6499.22527016763,-60849.784068189416
785500.0,-66989.27092963313,6458.973693761913,-60530.297235871214
785600.0,-66923.97465055944,6493.675171054882,-60430.29947950455
785700.0,-67209.94243737718,6441.038081064232,-60768.904356312945
785800.0,-67221.33280473766,6472.769645339112,-60748.563159398545
785900.0,-67224.46758047317,6408.853189827665,-60815.6143906455
786000.0,-67435.57302568312,6408.317279761117,-61027.255745922
786100.0,-67591.81286095845,6443.830751455751,-61147.9821095027
786200.0,-67218.89860629,6507.810955203192,-60711.087651086804
786300.0,-67519.43866076783,6458.785540529941,-61060.65312023789
786400.0,-67390.24850585144,6463.829897314847,-60926.418608536595
786500.0,-67499.95985312565,6563.211159793575,-60936.748693332076
786600.0,-67439.27678036143,6346.7721255776805,-61092.50465478375
786700.0,-67196.47383845487,6394.43751221343,-60802.03632624144
786800.0,-67295.49394544035,6497.702721652157,-60797.79122378819
786900.0,-67441.56971833498,6536.326386622048,-60905.24333171293
787000.0,-67285.45044994965,6408.1497383550995,-60877.30071159455
787100.0,-67442.38913105996,6353.732369190513,-61088.656761869446
787200.0,-67516.31677756467,6412.969635326301,-61103.34714223837
787300.0,-67149.70232417143,6518.656343953327,-60631.04598021811
787400.0,-67212.5608347717,6434.35181543277,-60778.20901933894
787500.0,-67253.98365860368,6527.689574240108,-60726.29408436357
787600.0,-67279.110565571,6426.5905636401085,-60852.52000193089
787700.0,-67120.94883754257,6583.879806076458,-60537.06903146611
787800.0,-67464.04756590455,6427.234042899852,-61036.8135230047
787900.0,-67179.26689876716,6427.773383378551,-60751.49351538861
788000.0,-67437.86437870983,6476.039936513083,-60961.82444219674
788100.0,-67426.71953721931,6379.24920021282,-61047.47033700649
788200.0,-67225.37644289833,6302.812681734461,-60922.56376116387
788300.0,-67069.72413054066,6358.714969226454,-60711.009161314214
788400.0,-67219.6593196855,6371.273583912258,-60848.385735773234
788500.0,-67223.0108515947,6499.572577960296,-60723.43827363441
788600.0,-67230.91733034622,6479.072279754202,-60751.84505059201
788700.0,-67209.64464423695,6439.067112437495,-60770.577531799456
788800.0,-67449.26290291255,6511.547164635486,-60937.71573827707
788900.0,-67529.45123648131,6589.2999224155865,-60940.151314065726
789000.0,-67173.64924537645,6483.820396923366,-60689.828848453086
789100.0,-67309.23790057615,6454.297203164277,-60854.94069741187
789200.0,-66956.5635956466,6424.271920374569,-60532.291675272034
789300.0,-67367.34630115546,6360.8948867609815,-61006.451414394476
789400.0,-67401.88970100712,6358.175102337305,-61043.714598669816
789500.0,-67210.69737238187,6493.055643102418,-60717.64172927945
789600.0,-67209.56054265484,6493.797826455806,-60715.76271619904
789700.0,-67177.81563880632,6335.297473151976,-60842.51816565434
789800.0,-67297.55038403174,6398.062780247449,-60899.48760378429
789900.0,-67244.81273783799,6456.052843843105,-60788.75989399488
790000.0,-67459.84022902697,6356.109304359017,-61103.73092466796
790100.0,-67322.98453173728,6478.73490876476,-60844.24962297252
790200.0,-67442.67572178028,6378.84603223625,-61063.82968954403
790300.0,-67052.76154908985,6348.299794463068,-60704.46175462678
790400.0,-67183.50669410365,6592.126229950452,-60591.3804641532
790500.0,-67175.30672334903,6454.993720701756,-60720.31300264727
790600.0,-67014.72613652283,6471.596085847217,-60543.130050675616
790700.0,-67141.53562784224,6378.161541902289,-60763.374085939955
790800.0,-67173.06573535132,6405.727820794596,-60767.33791455673
790900.0,-66950.27995931945,6443.327839847994,-60506.952119471454
791000.0,-67144.02685822533,6561.657996280831,-60582.3688619445
791100.0,-67153.87305423719,6527.786889697816,-60626.086164539374
791200.0,-67241.94555160297,6452.615085024168,-60789.3304665788
791300.0,-67266.31511526894,6301.749144710616,-60964.565970558324
791400.0,-67051.14497351611,6488.0423501518035,-60563.10262336431
791500.0,-66857.0514611527,6329.950818967159,-60527.10064218554
791600.0,-66973.47730352258,6482.292196352435,-60491.185107170146
791700.0,-67212.41498998401,6384.536085894459,-60827.87890408955
791800.0,-66864.36116207081,6490.872660738929,-60373.488501331885
791900.0,-67143.19427789825,6622.900157102887,-60520.29412079536
792000.0,-67063.82993997505,6306.263008609643,-60757.56693136541
792100.0,-67036.57350328872,6348.343369103077,-60688.23013418564
792200.0,-67132.24893326775,6459.55787971346,-60672.69105355429
792300.0,-67076.45236804489,6612.142534788058,-60464.30983325683
792400.0,-67100.27043541142,6215.700360767144,-60884.57007464428
792500.0,-67176.34452738307,6491.326642882479,-60685.017884500594
792600.0,-67124.81411408096,6596.668152285256,-60528.1459617957
792700.0,-67134.09506073926,6530.06514672585,-60604.02991401341
792800.0,-67140.83776691368,6425.292667442694,-60715.54509947099
792900.0,-67220.6244980771,6466.894724450038,-60753.72977362706
793000.0,-66845.1315724194,6347.757647762623,-60497.37392465678
793100.0,-67258.09982585795,6374.7819964329,-60883.31782942505
793200.0,-67289.31482866632,6437.09582303008,-60852.21900563624
793300.0,-67098.05581174664,6444.454485057677,-60653.601326688964
793400.0,-67023.77408969132,6565.678433733395,-60458.09565595792
793500.0,-67007.74423056857,6457.914343004306,-60549.829887564265
793600.0,-66916.03295090122,6509.736594882934,-60406.29635601829
793700.0,-66905.46860169075,6370.819308045915,-60534.649293644834
793800.0,-66944.35830273193,6402.009587972381,-60542.348714759544
793900.0,-66995.65325763522,6455.789200240735,-60539.86405739449
794000.0,-67182.91075995954,6468.771295371759,-60714.13946458779
794100.0,-66735.17809549037,6417.711354544872,-60317.46674094549
794200.0,-67226.61784742118,6467.46443245512,-60759.15341496606
794300.0,-67175.72735354333,6411.5550478792375,-60764.1723056641
794400.0,-67017.60033809426,6430.5491014471545,-60587.0512366471
794500.0,-67078.45720494902,6646.04196930902,-60432.41523564
794600.0,-66925.0389429999,6392.18268262538,-60532.85626037452
794700.0,-67089.0790592763,6438.380258401326,-60650.69880087497
794800.0,-66895.37378663283,6411.566063915593,-60483.80772271724
794900.0,-67027.96164978955,6381.119659125757,-60646.841990663794
795000.0,-66948.7355873202,6420.959035584149,-60527.77655173605
795100.0,-66922.38672684119,6351.365242230266,-60571.021484610916
795200.0,-67263.27356635364,6579.438187644374,-60683.83537870927
795300.0,-66978.42853219574,6347.0429440829375,-60631.385588112804
795400.0,-67052.06182788413,6595.7484117756885,-60456.31341610844
795500.0,-67270.10641383004,6363.087614473473,-60907.01879935657
795600.0,-67034.07754111751,6479.718523644092,-60554.35901747342
795700.0,-67128.36279765167,6382.733886645696,-60745.62891100597
795800.0,-66865.24876075849,6501.971473448963,-60363.27728730953
795900.0,-66910.13480826851,6617.439065921467,-60292.695742347045
796000.0,-67088.56506107065,6456.847824849639,-60631.71723622101
796100.0,-66534.42069787791,6418.974648168232,-60115.44604970968
796200.0,-66751.64666820619,6378.1671816845,-60373.47948652169
796300.0,-67033.8315394414,6452.096820594304,-60581.73471884709
