Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
265000.0,-63234.281454341195,6439.304631687171,-56794.976822654025
265100.0,-63117.41045808367,6511.714128829221,-56605.69632925445
265200.0,-63230.10298725655,6515.799384814417,-56714.30360244213
265300.0,-63146.34234273527,6406.459019863261,-56739.883322872
265400.0,-62930.430351456016,6412.324967977154,-56518.10538347886
265500.0,-63173.57821442091,6573.0465747528615,-56600.53163966804
265600.0,-63362.15109805587,6179.8242240611,-57182.32687399477
265700.0,-63380.33326637957,6405.69524012822,-56974.638026251356
265800.0,-63285.2487939596,6449.786576413959,-56835.462217545646
265900.0,-63268.02404080966,6322.155066401763,-56945.868974407895
266000.0,-63170.785364131174,6375.90141324479,-56794.88395088638
266100.0,-63506.978102271954,6410.904873587215,-57096.07322868474
266200.0,-63170.82519313872,6404.652394941959,-56766.17279819676
266300.0,-63183.73443381505,6368.039913076884,-56815.694520738165
266400.0,-63218.87328600998,6397.564376412473,-56821.3089095975
266500.0,-63108.1725541491,6424.961765321976,-56683.21078882713
266600.0,-63357.18995306861,6559.446113308666,-56797.74383975995
266700.0,-63023.81011054283,6458.849816973703,-56564.96029356912
266800.0,-63145.33783011242,6421.18457973592,-56724.1532503765
266900.0,-63244.21205867431,6438.975358365273,-56805.23670030904
267000.0,-63259.69290916025,6481.863113673658,-56777.82979548659
267100.0,-63198.9572315112,6339.668055637974,-56859.28917587323
267200.0,-63355.054867560364,6511.368637170006,-56843.68623039036
267300.0,-63188.81651811996,6473.011949441485,-56715.804568678475
267400.0,-63279.42617409157,6393.83700295959,-56885.58917113198
267500.0,-63304.00848571039,6455.190092762548,-56848.81839294784
267600.0,-63249.923390945005,6450.590228350091,-56799.333162594914
267700.0,-63132.47758990954,6494.068349035304,-56638.409240874236
267800.0,-63243.098783859255,6499.704043119723,-56743.39474073953
267900.0,-63112.866134958866,6377.568613282898,-56735.297521675966
268000.0,-63350.41171237148,6486.270399452647,-56864.14131291884
268100.0,-63289.44989936052,6497.726827613655,-56791.72307174687
268200.0,-63228.46690067395,6376.825100196069,-56851.64180047788
268300.0,-63332.76305590441,6551.669997996531,-56781.093057907885
268400.0,-63495.451336804144,6619.068196555525,-56876.38314024862
268500.0,-63289.1877577691,6440.934298942817,-56848.25345882628
268600.0,-63309.631198887786,6238.8144319424155,-57070.81676694537
268700.0,-63546.274768951516,6381.90757866595,-57164.367190285564
268800.0,-63214.57361628399,6354.1276542748365,-56860.44596200915
268900.0,-63201.4995483025,6493.457900896601,-56708.041647405895
269000.0,-62938.59010977601,6434.934833936968,-56503.65527583904
