,Cluster,Num_Constituents,Total_Mass,Total_Charge,Sum_Radii
2822,Frame26_Cluster9,4,4777.1,-0.75,3.906658738205708
2823,Frame26_Cluster10,4,3999.1,-3.75,3.906658738205708
2824,Frame26_Cluster11,4,4777.1,-0.75,3.906658738205708
2825,Frame26_Cluster12,4,4777.1,-0.75,3.906658738205708
2826,Frame26_Cluster13,4,5788.2,1.5,3.8133174764114157
2827,Frame26_Cluster14,4,4777.1,-0.75,3.906658738205708
2828,Frame26_Cluster15,4,5555.1,2.25,3.906658738205708
2829,Frame26_Cluster16,3,3641.1,-0.75,2.906658738205708
2830,Frame26_Cluster17,3,3641.1,-0.75,2.906658738205708
2831,Frame26_Cluster18,3,3641.1,-0.75,2.906658738205708
2832,Frame26_Cluster19,3,2863.1,-3.75,2.906658738205708
2833,Frame26_Cluster20,3,3641.1,-0.75,2.906658738205708
2834,Frame26_Cluster21,3,2863.1,-3.75,2.906658738205708
2835,Frame26_Cluster22,3,3641.1,-0.75,2.906658738205708
2836,Frame26_Cluster23,3,2863.1,-3.75,2.906658738205708
2837,Frame26_Cluster24,3,2863.1,-3.75,2.906658738205708
2838,Frame26_Cluster25,3,3641.1,-0.75,2.906658738205708
2839,Frame26_Cluster26,3,2630.0,-3.0,3.0
2840,Frame26_Cluster27,3,3641.1,-0.75,2.906658738205708
2841,Frame26_Cluster28,3,3641.1,-0.75,2.906658738205708
2842,Frame26_Cluster29,3,3641.1,-0.75,2.906658738205708
2843,Frame26_Cluster30,3,3408.0,0.0,3.0
2844,Frame26_Cluster31,3,3408.0,0.0,3.0
2845,Frame26_Cluster32,3,4419.1,2.25,2.906658738205708
2846,Frame26_Cluster33,3,4419.1,2.25,2.906658738205708
2847,Frame26_Cluster34,3,4419.1,2.25,2.906658738205708
2848,Frame26_Cluster35,3,4419.1,2.25,2.906658738205708
2849,Frame26_Cluster36,3,4419.1,2.25,2.906658738205708
2850,Frame26_Cluster37,2,1494.0,-3.0,2.0
2851,Frame26_Cluster38,2,2505.1,-0.75,1.9066587382057079
2852,Frame26_Cluster39,2,2505.1,-0.75,1.9066587382057079
2853,Frame26_Cluster40,2,2505.1,-0.75,1.9066587382057079
2854,Frame26_Cluster41,2,2505.1,-0.75,1.9066587382057079
2855,Frame26_Cluster42,2,1494.0,-3.0,2.0
2856,Frame26_Cluster43,2,2505.1,-0.75,1.9066587382057079
2857,Frame26_Cluster44,2,1494.0,-3.0,2.0
2858,Frame26_Cluster45,2,1494.0,-3.0,2.0
2859,Frame26_Cluster46,2,2505.1,-0.75,1.9066587382057079
2860,Frame26_Cluster47,2,2505.1,-0.75,1.9066587382057079
2861,Frame26_Cluster48,2,2505.1,-0.75,1.9066587382057079
2862,Frame26_Cluster49,2,1494.0,-3.0,2.0
2863,Frame26_Cluster50,2,1494.0,-3.0,2.0
2864,Frame26_Cluster51,2,2505.1,-0.75,1.9066587382057079
2865,Frame26_Cluster52,2,1494.0,-3.0,2.0
2866,Frame26_Cluster53,2,2505.1,-0.75,1.9066587382057079
2867,Frame26_Cluster54,2,2505.1,-0.75,1.9066587382057079
2868,Frame26_Cluster55,2,2505.1,-0.75,1.9066587382057079
2869,Frame26_Cluster56,2,2505.1,-0.75,1.9066587382057079
2870,Frame26_Cluster57,2,1494.0,-3.0,2.0
2871,Frame26_Cluster58,2,1494.0,-3.0,2.0
2872,Frame26_Cluster59,2,716.0,-6.0,2.0
2873,Frame26_Cluster60,2,2505.1,-0.75,1.9066587382057079
2874,Frame26_Cluster61,2,1494.0,-3.0,2.0
2875,Frame26_Cluster62,2,2505.1,-0.75,1.9066587382057079
2876,Frame26_Cluster63,2,1494.0,-3.0,2.0
