Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
726603.8,-23250.16250116437,6384.450499994995,-16865.712001169377
726603.9,-23272.918853734904,6267.539590640251,-17005.379263094652
726604.0,-23262.665987553766,6489.39391299833,-16773.272074555436
726604.1,-23250.0174779307,6575.402761200741,-16674.61471672996
726604.2000000001,-23277.265260547454,6415.09561418093,-16862.169646366525
726604.3,-23299.44669436275,6314.546580661377,-16984.90011370137
726604.4,-23256.163341611253,6369.996258013805,-16886.167083597447
726604.5,-23285.465725314054,6436.346376246697,-16849.119349067358
726604.6,-23220.311399013357,6365.340988744674,-16854.97041026868
726604.7000000001,-23280.537802370847,6531.966735264472,-16748.571067106375
726604.8,-23316.007487725306,6515.453261105789,-16800.55422661952
726604.9,-23275.794174733113,6427.021804369656,-16848.77237036346
726605.0,-23290.277053281356,6446.722541213481,-16843.554512067873
726605.1,-23213.076005316987,6445.165862793347,-16767.91014252364
726605.2000000001,-23252.731191892606,6563.8404809630465,-16688.89071092956
726605.3,-23214.59221460362,6374.154801509439,-16840.437413094183
726605.4,-23296.446124797403,6481.44697685133,-16814.999147946073
726605.5,-23274.664727796942,6262.945659867835,-17011.71906792911
726605.6,-23231.674231574078,6614.84611040048,-16616.828121173596
726605.7000000001,-23241.22923737042,6443.445710458592,-16797.783526911826
726605.8,-23299.28902869126,6489.800698141802,-16809.48833054946
726605.9,-23230.151896201292,6400.698367649866,-16829.45352855143
726606.0,-23204.96485653773,6488.033528192751,-16716.931328344977
726606.1,-23190.15598004652,6405.675611384332,-16784.480368662185
726606.2000000001,-23213.158235949017,6490.725815981244,-16722.432419967772
726606.3,-23284.23535308995,6378.186403795476,-16906.048949294473
726606.4,-23319.75001671053,6382.486306682407,-16937.263710028124
726606.5,-23233.699544029358,6486.108229059324,-16747.591314970035
726606.6,-23231.4168549491,6547.457458975593,-16683.959395973507
726606.7000000001,-23172.910658114244,6547.392046996011,-16625.518611118234
726606.8,-23275.13214347196,6314.707369768412,-16960.424773703548
726606.9,-23146.488936622256,6449.0717307833,-16697.417205838956
726607.0,-23136.969349746545,6302.767316549099,-16834.202033197445
726607.1,-23131.009699110742,6570.104971382272,-16560.90472772847
726607.2000000001,-23164.91879118656,6475.717943996701,-16689.20084718986
726607.3,-23182.320735094312,6350.784630531882,-16831.53610456243
726607.4,-23159.570529834426,6469.681216049863,-16689.889313784563
726607.5,-23153.515276573093,6465.8833978073,-16687.631878765795
726607.6,-23188.49728213898,6435.302464122863,-16753.194818016116
726607.7000000001,-23184.423086435967,6451.259450594789,-16733.163635841178
726607.8,-23246.406033814266,6405.140988115425,-16841.26504569884
726607.9,-23216.655587347348,6412.575246573437,-16804.08034077391
726608.0,-23178.15830484555,6511.122575114006,-16667.035729731542
726608.1,-23149.2465552993,6527.695205295251,-16621.55135000405
726608.2000000001,-23202.660248497446,6441.76389122235,-16760.896357275094
726608.3,-23184.269993270747,6470.232306836221,-16714.037686434527
726608.4,-23106.31949069097,6455.159244475955,-16651.160246215015
726608.5,-23139.61014518013,6435.303141390359,-16704.30700378977
726608.6,-23128.85549312483,6553.892715572414,-16574.962777552413
726608.7000000001,-23067.56067931684,6400.341003212725,-16667.219676104116
726608.8,-22996.9037593643,6250.864113389331,-16746.039645974968
